"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"24744","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d04","0","0","0","0","0","0","0","3","239","3","3","0","236","0","2"
"24745","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d05","0","0","0","0","0","0","0","3","239","3","3","0","236","0","2"
"24746","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d06","0","0","0","0","0","0","0","4","239","4","4","0","235","0","2"
"24747","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d07","0","0","0","0","0","0","0","6","239","6","6","0","233","0","2"
"24748","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d08","0","0","0","0","0","0","0","6","239","6","6","0","233","0","2"
"24749","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d09","0","0","0","0","0","0","0","6","239","6","6","0","233","0","1"
"24750","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01","8","106","8","8","0","98","0","3","236","3","3","0","233","0","12"
"24751","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d02","8","106","8","8","0","98","0","3","237","3","3","0","234","0","12"
"24752","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d03","8","106","8","8","0","98","0","3","238","3","3","0","235","0","12"
"24753","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d04","8","106","8","8","0","98","0","3","239","3","3","0","236","0","12"
"24754","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d05","8","106","8","8","0","98","0","3","239","3","3","0","236","0","12"
"24755","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d06","8","106","8","8","0","98","0","4","239","4","4","0","235","0","12"
"24756","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d07","8","106","8","8","0","98","0","6","239","6","6","0","233","0","12"
"24757","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d08","8","106","8","8","0","98","0","6","239","6","6","0","233","0","12"
"24758","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d09","8","106","8","8","0","98","0","6","239","6","6","0","233","0","12"
"24759","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d02","8","106","8","8","0","98","0","6","473","6","6","0","467","0","12"
"24760","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d03","8","106","8","8","0","98","0","6","474","6","6","0","468","0","12"
"24761","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym_d01_d04","8","106","8","8","0","98","0","6","475","6","6","0","469","0","12"
